size of corpus: 10178

filename	report	source:
C02-1154	*	*
P13-2018	*	
P13-2019	*	
C02-1150	 	*
P13-2020	*	*
W10-2603	 	*
W10-2604	*	*
W10-2601	*	
W10-2602	*	*
W08-0208	 	*
W08-0209	 	*
C02-1165	 	*
C02-1162	*	*
C02-1163	 	*
C02-1161	 	*
P13-2009	*	
C02-1169	 	*
C02-1166	 	*
C02-1167	 	*
P13-2015	*	
P13-2017	*	*
P13-2011	*	
P13-2010	*	*
P13-2013	*	
P13-2012	*	
W03-0411	 	*
W03-0410	*	*
N06-2040	 	*
W03-0419	*	*
N06-2046	 	*
J06-2003	*	*
W03-0418	 	*
J06-2004	 	*
W03-0417	 	*
J06-2001	*	*
J06-2002	*	*
W03-0415	 	*
N06-2049	 	*
W03-0414	*	*
W03-0413	 	*
W03-0412	*	
P11-1101	*	*
P11-1102	*	*
P11-1100	*	*
W03-0409	 	*
W11-2102	*	*
W11-2101	 	*
P13-2002	*	
W11-2104	*	*
P13-2001	*	
W11-2103	 	*
W11-2106	*	*
W11-2105	*	*
W11-2108	*	*
W11-2107	*	*
P13-2003	*	
W11-2109	 	*
N06-2051	 	*
P11-1108	*	*
W04-1313	 	*
W03-0405	 	*
W03-0408	 	*
W03-0407	*	*
P11-1109	*	*
P11-1104	*	
W03-0402	 	*
W03-0401	*	*
P11-1103	*	*
P11-1106	 	*
W03-0404	*	*
W03-0403	*	*
P11-1105	*	*
P11-1110	*	*
P11-1112	*	*
P11-1113	 	*
W11-2113	*	*
W11-2112	*	*
W11-2111	*	*
W11-2117	*	
W11-2116	*	
W11-2119	*	*
W08-0212	 	*
W06-1503	 	*
W06-1506	 	*
W06-1508	 	*
W05-1502	 	*
W05-1501	 	*
J86-3002	 	*
J86-3001	 	*
W03-0601	 	*
W05-1509	*	*
W05-1508	 	*
W05-1507	 	*
W05-1506	*	*
W05-1505	*	*
W03-0603	 	*
W05-1504	*	*
J81-1001	 	*
J81-1003	 	*
J86-4002	 	*
W03-0610	 	*
W03-0611	 	*
W11-0610	*	*
W11-0611	*	
E12-3008	*	
W05-1522	 	*
W05-1528	 	*
W05-1527	 	*
W11-0604	 	*
W05-1526	 	*
W05-1525	 	*
E12-3001	*	*
E12-3002	*	
W11-0609	*	*
W11-0601	 	*
W11-0603	*	*
W05-1511	*	*
W05-1510	*	*
W05-1513	*	*
W05-1512	*	*
W05-1515	*	*
W05-1514	*	*
W05-1517	*	*
W05-1516	*	*
W05-1519	 	*
W05-1518	*	*
W10-3704	 	*
P94-1020	*	*
W10-3703	*	
P13-2077	 	*
N13-1116	*	*
P13-2074	*	
N13-1117	*	
P13-2073	*	
N13-1114	*	
W10-0513	 	*
P13-2072	*	*
N13-1115	*	
P13-2071	*	*
P13-2070	*	
N13-1118	*	
N13-1119	*	
N13-1120	*	*
P94-1018	 	*
P94-1019	 	*
N13-1123	*	
N13-1122	 	*
N13-1121	*	*
P94-1012	 	*
P94-1013	*	*
P94-1010	 	*
P94-1011	 	*
P94-1016	 	*
P94-1017	 	*
P94-1014	 	*
W10-3710	 	*
W10-3713	 	*
W10-3712	 	*
N13-1125	*	
P13-2083	*	
N13-1126	*	
P13-2085	*	
N13-1128	*	
P94-1007	 	*
N13-1131	*	
N13-1130	*	*
N13-1133	*	*
E12-3010	*	
N13-1132	*	*
N13-1135	*	
N13-1134	*	*
W10-3705	*	*
W10-3706	 	*
P94-1001	 	*
W10-3707	*	*
W10-3708	 	*
P94-1002	*	*
P94-1003	 	*
P94-1004	 	*
P94-1006	 	*
P94-1041	 	*
P94-1040	*	*
P13-2098	*	
P13-2091	*	
P13-2090	*	*
N13-1138	*	*
P13-2096	*	
N13-1136	*	
P13-2094	*	
N13-1137	*	*
N13-1140	*	*
I08-8003	 	*
P94-1038	*	*
H89-2006	 	*
P94-1039	 	*
P94-1036	 	*
P94-1034	 	*
C08-3012	 	*
W04-2906	 	*
H89-2011	 	*
H89-2012	 	*
P94-1029	 	*
H89-2013	 	*
H89-2014	 	*
P94-1025	 	*
H89-2019	 	*
P94-1026	 	*
P94-1027	 	*
P94-1021	 	*
P03-1061	 	*
E93-1010	 	*
E93-1011	 	*
E93-1012	 	*
P03-1063	 	*
P03-1064	*	*
P03-1065	 	*
H89-2027	 	*
P03-1066	 	*
P03-1067	 	*
P03-1068	 	*
P03-1069	 	*
P95-1050	 	*
P95-1053	 	*
T75-1004	 	*
E93-1015	 	*
E93-1016	 	*
P03-1070	 	*
P03-1071	*	*
P95-1035	 	*
P95-1033	*	*
P95-1034	 	*
P95-1037	 	*
J01-3002	 	*
J01-3001	*	*
J01-3004	*	*
J01-3003	*	*
E93-1006	 	*
E93-1004	 	*
E93-1007	 	*
J12-1003	*	*
P03-1040	*	*
J12-1005	*	*
P03-1041	*	*
P03-1042	 	*
J12-1006	*	*
J12-1001	*	
J12-1002	*	*
P03-1047	 	*
N13-1100	*	*
P03-1048	 	*
N13-1101	*	
N13-1102	 	*
C08-5001	*	*
W12-3901	 	*
P03-1043	*	*
P03-1044	 	*
H89-2048	 	*
W12-3903	*	
P03-1046	 	*
P03-1050	 	*
P03-1051	 	*
N13-1112	*	*
N13-1113	*	
N13-1110	*	*
P03-1058	*	*
P03-1059	 	*
N13-1111	*	*
P03-1056	 	*
P03-1057	 	*
P03-1054	*	*
P95-1055	 	*
P03-1055	*	*
N13-1107	*	*
N13-1106	*	*
N13-1105	*	
N13-1104	*	*
N13-1103	*	*
P95-1003	 	*
P95-1005	 	*
P95-1004	 	*
P95-1007	*	*
P95-1008	 	*
E93-1055	 	*
E93-1054	 	*
E93-1057	 	*
H93-1004	 	*
H93-1003	 	*
E93-1040	 	*
E93-1046	 	*
E93-1045	 	*
E93-1047	 	*
H93-1008	*	
P95-1027	 	*
P95-1026	*	*
P95-1028	 	*
P95-1023	 	*
P95-1022	 	*
P95-1025	*	*
P95-1024	 	*
C08-2002	 	*
S12-1107	 	*
S12-1108	*	*
C08-2003	 	*
S12-1109	 	*
C08-2001	 	*
C08-2006	 	*
W13-2603	 	*
C08-2007	 	*
E93-1031	 	*
C08-2004	 	*
W13-2601	*	
E93-1036	 	*
E93-1039	 	*
P95-1030	 	*
P95-1031	 	*
P95-1032	*	*
C08-2019	 	*
P95-1018	*	*
P95-1017	*	*
P95-1016	 	*
P95-1015	*	*
P95-1014	 	*
P95-1013	 	*
P95-1012	 	*
P95-1011	*	*
C08-2011	 	*
E93-1024	 	*
C08-2013	 	*
E93-1021	 	*
W13-2611	*	
P95-1019	*	*
S12-1102	 	*
S12-1100	 	*
S12-1106	 	*
E93-1028	 	*
S12-1105	*	*
C08-2021	 	*
E93-1025	 	*
S12-1104	 	*
E93-1026	 	*
S12-1103	 	*
P95-1021	 	*
J93-1002	*	*
P06-1124	 	*
J93-1003	 	*
P06-1123	*	*
P06-1126	*	
W10-1612	*	*
J93-1001	*	*
J93-1006	 	*
P06-1127	 	*
J93-1007	*	*
J93-1004	 	*
P06-1129	*	*
J93-1005	 	*
W13-2509	*	
P06-1122	 	*
P06-1121	*	*
H93-1041	 	*
H93-1040	 	*
W13-2515	*	*
W13-2514	*	
W13-2512	*	
H93-1047	 	*
J93-1009	 	*
H93-1049	 	*
J93-1008	 	*
H93-1042	 	*
H93-1045	 	*
W10-1604	*	
P06-1115	 	*
P06-1114	*	*
P06-1113	 	*
P06-1112	 	*
H93-1039	 	*
P06-1117	*	*
P06-1116	*	*
P06-1111	 	*
P06-1110	*	*
W13-2505	*	
W07-1431	 	*
W13-2501	*	
W13-2504	*	
W13-2503	*	
H93-1038	 	*
H93-1037	 	*
P06-1109	*	*
H93-1036	 	*
P06-1106	 	*
C92-1051	 	*
P06-1105	 	*
H93-1029	 	*
C92-1054	 	*
P06-1107	 	*
P06-1102	*	*
P06-1101	*	*
P06-1104	*	*
P06-1103	 	*
P13-2103	*	*
P13-2104	*	
P06-1100	*	*
P13-2105	*	
P13-2100	*	
H93-1021	 	*
W01-0504	 	*
W01-0502	*	*
W01-0501	 	*
H93-1025	 	*
C92-1056	 	*
H93-1026	 	*
C92-1058	 	*
H93-1017	 	*
H93-1018	 	*
W01-0509	 	*
J00-3003	*	*
J00-3001	 	*
J00-3005	*	*
J00-3004	 	*
W01-0514	 	*
H93-1011	 	*
W01-0513	 	*
W01-0516	 	*
J06-3001	*	
W01-0515	 	*
J06-3002	*	*
J06-3003	*	*
W01-0512	*	*
W01-0511	*	*
C92-1030	 	*
C92-1032	 	*
W05-0408	 	*
C92-1034	 	*
W07-1407	 	*
C92-1033	 	*
W05-0407	*	*
W07-1406	 	*
W07-1409	 	*
W07-1408	 	*
C92-1035	 	*
W05-0404	*	
C92-1038	 	*
H93-1086	 	*
W05-0406	 	*
W05-0405	 	*
W07-1401	 	*
W07-1403	 	*
W07-1402	 	*
W07-1404	 	*
W09-1212	*	*
H05-1109	*	
W09-1210	*	*
H05-1108	*	*
H05-1103	 	*
H05-1102	*	*
H05-1101	*	*
H05-1100	*	*
H05-1107	*	*
H05-1106	 	*
H05-1105	*	*
H05-1104	 	*
H05-1110	 	*
C92-1049	 	*
C92-1048	 	*
W09-1218	*	
W09-1215	 	*
H93-1070	 	*
P06-1141	*	*
P06-1142	*	*
P06-1143	 	*
P06-1144	 	*
P06-1140	 	*
H05-1116	 	*
H05-1115	 	*
N09-5005	 	*
H05-1117	 	*
H05-1112	*	*
H05-1111	 	*
P06-1146	*	*
H05-1114	*	
H05-1113	*	*
C92-1015	 	*
H05-1120	 	*
H93-1066	 	*
W07-1429	 	*
H93-1068	 	*
W07-1428	 	*
C92-1014	 	*
C92-1013	*	
W07-1425	*	*
W07-1427	 	*
W07-1421	 	*
C92-1019	 	*
W07-1420	 	*
H93-1061	 	*
W07-1423	 	*
H93-1062	 	*
W07-1422	 	*
P06-1132	*	*
P06-1133	*	*
P06-1130	*	*
P06-1131	 	*
P06-1139	 	*
P06-1136	 	*
H05-1124	 	*
P06-1134	*	*
H05-1122	*	*
C92-1029	 	*
C92-1027	 	*
H93-1053	 	*
C92-1026	 	*
H93-1054	 	*
C92-1025	 	*
C92-1024	 	*
W07-1418	 	*
C92-1023	 	*
W09-0103	*	*
W07-1414	 	*
W09-0107	 	*
H93-1051	 	*
W07-1412	 	*
W09-0106	*	*
W07-1411	 	*
H93-1052	 	*
H93-1050	 	*
P94-1044	 	*
W96-0512	 	*
W96-0507	 	*
P94-1052	 	*
P94-1050	 	*
C92-1008	 	*
P13-2150	*	
E99-1046	 	*
E99-1043	 	*
W09-1205	 	*
W13-1401	*	
W09-1203	 	*
W09-1202	 	*
W13-1406	 	*
W09-1209	 	*
W04-1408	 	*
W09-1208	 	*
W09-1207	*	*
W13-1407	*	
W09-1206	 	*
W08-1810	*	
W09-1201	*	*
W13-4048	 	*
W13-4049	*	
W96-0501	 	*
W01-0520	 	*
W01-0521	*	*
J89-4001	 	*
W13-4034	*	
W13-4038	*	
P13-2119	*	
W13-3607	*	
P13-2117	*	
P11-4009	 	*
W13-3606	*	
P13-2118	*	
W13-3605	*	
W13-3604	*	*
W13-3602	*	*
W13-3601	*	*
P13-2123	*	*
P13-2122	*	
E99-1011	 	*
P13-2121	*	*
P13-2120	*	
E99-1010	 	*
P11-4012	 	*
P11-4015	 	*
W08-0307	*	*
W08-0308	*	*
P13-2125	*	*
P11-4017	 	*
W08-0309	*	*
P13-2124	*	
W01-0518	 	*
W08-0303	*	*
E99-1016	*	*
W08-0304	*	*
W08-0305	*	*
E99-1019	 	*
W08-0306	*	*
W01-0519	 	*
E99-1018	*	*
E99-1015	 	*
W08-0301	 	*
W13-4030	*	
W08-0302	*	*
E99-1009	 	*
P13-2106	*	
P13-2107	*	
P13-2108	*	
P11-4019	 	*
P13-2109	*	*
P13-2110	*	
P11-4023	 	*
P13-2112	*	
P11-4022	 	*
P11-4021	*	*
P13-2111	*	*
P13-2114	*	
P13-2113	*	
P13-2116	*	
E99-1008	 	*
E99-1007	*	*
E99-1006	 	*
E99-1005	 	*
E99-1001	*	*
W13-4017	*	
W08-0320	 	*
W03-0510	 	*
W08-0329	 	*
P13-2147	*	
P13-2145	*	
E99-1031	 	*
P13-2144	*	*
P13-2143	*	
P13-2142	*	
W08-0321	*	*
E99-1035	 	*
P13-2140	*	
W13-4010	 	*
W03-0508	 	*
W08-0324	 	*
W03-0509	 	*
W08-0325	 	*
W08-0327	 	*
W08-0328	*	*
W13-4005	*	
W03-0501	 	*
W13-4006	*	
W03-0502	 	*
W03-0505	*	
W10-2708	 	*
W13-4003	*	
W13-4002	*	
W13-3610	*	
P13-2128	*	
P13-2129	*	
W13-4008	*	
W13-3616	*	
P13-2136	*	
P11-4006	 	*
P11-4005	 	*
P13-2135	*	*
P13-2138	*	
W08-0318	*	*
W08-0319	*	*
P11-4002	 	*
P13-2131	 	*
E99-1020	 	*
P13-2133	 	*
E99-1026	 	*
W08-0312	*	*
W08-0313	 	*
J89-4002	 	*
E99-1025	*	*
W08-0310	 	*
W08-0311	 	*
E99-1023	 	*
W08-0316	 	*
W08-0317	 	*
E99-1029	*	*
E99-1028	*	*
E99-1027	 	*
J07-1003	*	*
J07-1004	*	
W08-2227	 	*
W07-1022	*	*
W08-2222	 	*
W08-2223	 	*
P05-1044	*	*
P02-1064	 	*
E06-2015	*	*
P02-1065	 	*
P05-1040	 	*
W07-1029	 	*
P02-1060	 	*
P05-1049	*	*
C82-1038	 	*
P02-1062	 	*
C82-1039	 	*
P02-1063	*	*
P05-1046	 	*
W04-2610	 	*
P05-1045	 	*
C82-1034	 	*
P05-1048	*	*
W04-2611	*	*
P05-1047	 	*
C90-3101	 	*
C82-1044	 	*
C82-1043	 	*
C92-4171	 	*
W10-3208	 	*
C92-4174	 	*
W10-3209	*	*
W08-2219	*	*
W10-3204	*	
C92-4177	 	*
W07-1011	 	*
W10-3205	*	
W07-1013	 	*
P02-1059	 	*
P02-1057	 	*
E06-2001	 	*
P05-1053	 	*
W08-2212	*	
P02-1058	 	*
P05-1052	 	*
P05-1051	 	*
E06-2007	 	*
P02-1055	*	*
P02-1056	 	*
P05-1050	 	*
W07-1018	 	*
P02-1053	 	*
P02-1054	 	*
P02-1051	 	*
P02-1052	 	*
J07-1005	*	*
P02-1050	 	*
C82-1045	 	*
P05-1059	*	*
P05-1058	*	*
P05-1057	*	*
P05-1056	 	*
C92-4181	 	*
W08-2205	 	*
W07-1001	 	*
E12-1081	 	*
C92-4189	 	*
W08-2208	 	*
E12-1078	*	*
W07-1009	*	*
E12-1076	*	*
E12-1075	*	
W07-1007	 	*
W07-1004	 	*
P05-1020	*	*
E12-1074	*	*
E12-1073	*	*
E12-1072	*	
W07-1002	*	*
P05-1022	*	*
P05-1021	*	*
P05-1024	*	*
P05-1023	*	*
P05-1026	*	*
C82-1057	 	*
P05-1025	 	*
P05-1027	*	*
E12-1079	 	*
C82-1062	 	*
W10-1761	*	*
W06-0101	 	*
W10-1762	*	*
W06-0103	 	*
W06-0106	*	
C82-1066	 	*
W06-0107	 	*
W10-1760	*	*
C92-4195	 	*
C92-4196	 	*
W04-2609	*	*
W04-2608	 	*
W04-2607	 	*
W04-2606	*	*
W04-2605	*	*
P05-1033	*	*
E12-1083	*	*
P05-1032	*	*
E12-1085	*	*
W04-2602	*	
P05-1030	 	*
P05-1037	 	*
P05-1036	 	*
W10-1759	*	*
P05-1035	 	*
P05-1034	 	*
P05-1039	*	*
P05-1038	*	*
P02-1017	 	*
J95-2002	 	*
J95-2001	 	*
P02-1018	 	*
P02-1019	 	*
J95-2004	 	*
J95-2003	*	*
E12-1059	 	*
E12-1051	*	
P02-1025	 	*
E12-1052	*	*
P02-1027	 	*
E12-1050	*	*
P02-1026	 	*
P02-1021	 	*
E12-1055	*	*
E12-1056	*	
P02-1023	 	*
E12-1053	 	*
E12-1054	*	*
P02-1022	 	*
P02-1006	 	*
P02-1007	*	*
W08-1008	 	*
W08-1007	*	*
W08-1004	 	*
W08-1006	*	*
W08-1005	*	*
E12-1068	*	*
E12-1069	*	*
W09-2609	 	*
P02-1016	 	*
E12-1060	*	*
W09-2602	 	*
P02-1014	*	*
W09-2601	*	
P02-1013	 	*
E12-1064	*	*
P02-1012	 	*
W09-2603	*	
E12-1065	*	*
P02-1011	 	*
E12-1066	 	*
E12-1067	 	*
W09-2605	 	*
P02-1039	 	*
W13-2907	*	
W13-2909	*	
P05-1067	*	*
P05-1068	 	*
E12-1039	 	*
P05-1069	*	*
E12-1038	*	*
P02-1041	 	*
E12-1036	 	*
P02-1040	 	*
E12-1033	*	
P02-1043	 	*
P05-1060	*	*
P02-1042	*	*
E12-1031	 	*
P05-1061	 	*
P02-1045	*	*
E12-1032	*	
P05-1062	 	*
P02-1044	*	*
P05-1063	*	*
P02-1047	 	*
E12-1030	*	
P05-1065	 	*
P05-1066	*	*
P02-1048	 	*
W07-1031	*	*
E06-2031	 	*
P02-1028	 	*
W07-1033	 	*
P02-1029	 	*
W10-3222	*	
E12-1046	*	
P02-1030	*	*
E12-1047	*	*
E12-1048	*	*
E12-1049	 	*
E12-1042	*	*
P05-1072	*	*
P02-1034	*	*
P05-1073	*	*
P02-1033	 	*
E12-1043	*	*
P02-1032	 	*
E12-1045	*	
P05-1071	 	*
P02-1031	 	*
P05-1076	*	*
W13-2903	*	
P02-1038	 	*
E06-2025	 	*
P05-1077	 	*
W13-2901	*	
P05-1074	*	*
P02-1036	 	*
E12-1041	*	
P05-1075	*	*
W13-2902	*	
P02-1035	 	*
E06-2023	 	*
E12-1012	*	*
E12-1011	*	
E12-1014	*	*
E12-1013	*	
N13-1034	*	*
E12-1016	*	
N13-1035	*	*
E12-1015	*	*
N13-1036	*	*
E12-1018	*	
E12-1017	*	*
N13-1030	*	
N13-1031	 	*
N13-1032	*	*
E12-1019	*	*
N13-1027	*	
N13-1026	*	
N13-1029	*	*
J05-1005	*	*
J05-1004	*	*
J05-1003	*	*
E12-1023	*	*
E12-1022	*	
E12-1021	 	*
E12-1020	*	
E12-1027	*	
N13-1024	*	
E12-1026	*	*
N13-1025	*	*
E12-1025	*	
E12-1024	*	*
E12-1029	*	*
N13-1019	*	
N13-1018	*	*
N13-1016	*	
N13-1015	*	*
P02-1001	 	*
P02-1004	 	*
P02-1005	 	*
P02-1002	 	*
P02-1003	 	*
N13-1010	*	
N13-1011	*	*
N13-1012	 	*
W12-3810	*	*
N13-1013	*	
N13-1014	*	*
N13-1004	*	*
N13-1007	*	
N13-1006	*	
N13-1009	 	*
W12-3807	 	*
N13-1008	*	*
W12-3806	*	*
W12-3809	 	*
W12-3804	*	
E12-1009	*	*
E12-1008	*	
W12-3805	*	
E12-1007	*	*
W12-3802	*	
W12-3803	*	
E12-1006	*	*
E12-1005	*	*
N13-1002	*	*
N13-1003	*	*
E12-1004	*	*
E12-1003	*	*
E12-1002	*	
N13-1001	*	*
J82-1001	 	*
P05-1007	*	*
N13-1078	*	
P05-1008	 	*
P05-1005	*	*
N13-1079	*	
P05-1006	 	*
P05-1003	*	*
N13-1073	 	*
P05-1004	*	*
N13-1076	*	
P05-1001	*	*
P05-1002	*	*
N13-1075	*	
N13-1070	*	
N13-1071	*	*
W06-0119	*	
W07-2110	 	*
W06-0115	 	*
W06-0116	 	*
W06-0112	*	
W06-0113	 	*
W06-0120	 	*
P05-1016	*	*
P05-1017	 	*
C02-1002	*	*
N13-1067	*	
P05-1018	*	*
C02-1003	 	*
C02-1004	 	*
N13-1066	*	*
P05-1012	*	*
P05-1013	*	*
P05-1014	*	*
C02-1007	 	*
P05-1015	 	*
N13-1062	*	*
W07-2102	 	*
N13-1060	*	*
W07-2103	 	*
P05-1010	 	*
P05-1011	*	*
W07-2108	 	*
W07-2109	 	*
W07-2101	 	*
W07-2100	 	*
J03-2004	*	*
W06-0125	 	*
W06-0126	 	*
J03-2003	*	*
W06-0124	 	*
P05-1009	 	*
W06-0121	 	*
N13-1052	*	*
C02-1016	*	*
J03-2001	 	*
N13-1056	*	*
C02-1015	 	*
N13-1055	*	*
C02-1012	 	*
W06-0130	 	*
C02-1013	*	*
C02-1010	 	*
C02-1011	*	*
N13-1050	*	*
J88-3003	*	*
J88-3006	 	*
J88-3005	 	*
J90-4003	 	*
W06-0132	 	*
N13-1048	*	*
N13-1049	*	*
J90-4001	 	*
W06-0139	 	*
C02-1027	 	*
N13-1043	*	
C02-1028	 	*
N13-1041	*	
N13-1040	*	
W06-0141	 	*
C02-1024	 	*
N13-1046	*	
N13-1045	*	
C02-1025	 	*
C02-1026	 	*
N13-1044	*	*
C02-1020	*	
C02-1021	 	*
J83-1003	 	*
W08-2231	 	*
N13-1039	*	*
N13-1037	*	*
N13-1038	*	*
N10-3005	 	*
W02-1210	 	*
N10-3010	*	*
N12-2010	*	*
P13-1010	*	
P12-3005	 	*
P12-3003	*	*
P13-1012	*	*
P13-1011	*	
P12-3004	*	*
P13-1014	*	
P12-3002	 	*
P13-1013	*	
P13-1016	*	
P13-1015	*	
N13-1081	*	
P13-1007	*	
P13-1008	*	
N13-1083	 	*
P13-1009	*	
N13-1089	*	*
W11-0507	 	*
W11-0503	*	*
P13-1001	*	
P13-1004	*	*
P13-1003	*	
N13-1093	*	*
N13-1092	*	*
N13-1090	 	*
N13-1099	 	*
N13-1095	*	*
W12-3307	*	
W12-3308	*	*
W12-3305	*	
W10-0216	*	*
W12-3301	 	*
W10-0214	*	*
W10-0212	 	*
W10-0213	*	
W10-0210	 	*
W04-0401	 	*
W04-0402	 	*
W04-0403	 	*
W04-0404	 	*
W04-0405	 	*
W04-0407	 	*
W12-3311	*	*
W04-1510	 	*
W01-1626	*	*
W04-1513	*	*
W97-0601	*	
W10-0204	 	*
W10-0205	*	
W01-1612	 	*
W04-1501	*	*
W04-1506	 	*
W04-1508	 	*
W04-1503	*	
W13-1501	*	
W04-1505	*	
W05-0310	 	*
W05-0311	 	*
W05-0312	 	*
W01-1605	*	*
P13-1073	*	
P13-1072	*	
I05-6003	*	*
P13-1070	*	
W10-1701	*	*
W10-1702	*	
W11-1208	*	*
W11-1207	*	
W11-1206	*	*
P13-1079	*	
W11-1205	*	*
P13-1078	*	
W11-1204	 	*
P13-1077	*	
W11-1203	*	*
P13-1076	*	
P13-1075	*	
J05-2005	*	*
C73-2002	 	*
W05-0301	*	*
W05-0302	*	*
W05-0303	 	*
W10-1706	 	*
W05-0304	 	*
W10-1705	*	*
W05-0305	*	*
W05-0306	 	*
W10-1704	*	*
W05-0307	 	*
W10-1703	 	*
W05-0308	 	*
W05-0309	*	*
W10-1709	*	*
W10-1708	 	*
W10-1707	*	
I05-6009	 	*
P13-1061	*	
P13-1062	*	
W10-1712	 	*
W10-1710	 	*
J89-1001	 	*
J89-1002	 	*
P13-1065	*	
J89-1003	 	*
P13-1067	*	
P13-1066	*	*
W02-0102	 	*
W02-0101	 	*
W02-0109	 	*
J02-1005	 	*
J02-1004	*	*
J02-1003	*	*
J02-1002	*	*
J02-1001	*	
W02-0103	 	*
P13-1092	*	*
P13-1091	 	*
P13-1090	*	
P13-1096	*	
P13-1095	*	
P13-1094	*	
P13-1093	*	
C94-2203	 	*
W09-0440	*	*
P13-1099	*	*
C94-2202	*	
P13-1097	 	*
W09-0441	 	*
C94-2206	 	*
I05-3003	 	*
W11-1209	*	*
W04-0413	 	*
W04-0410	 	*
W04-0411	 	*
P13-1081	*	*
P13-1080	*	
P13-1083	*	
P13-1082	*	
P13-1085	*	
W11-1211	 	*
P13-1084	*	
W11-1210	 	*
W12-0603	 	*
P13-1087	*	
W11-1212	*	
P13-1086	*	
P13-1089	*	
W11-1215	*	*
W12-0601	 	*
W11-1214	*	
P13-1088	*	*
W11-1218	*	*
E83-1025	 	*
W10-1736	*	*
C02-2019	 	*
W10-1737	 	*
W09-0429	 	*
W10-1738	*	*
W10-1739	 	*
W09-0422	*	*
W09-0421	*	*
W12-0607	 	*
C02-2010	 	*
W09-0424	*	*
W09-0423	*	*
W09-0426	*	*
I05-3012	 	*
W09-0425	*	*
W09-0428	 	*
P13-1029	*	
I05-3013	*	*
W09-0427	*	
P13-1028	*	*
P12-3022	*	*
P13-1037	*	
I05-3005	*	*
P13-1035	*	
I05-3007	 	*
P12-3024	 	*
P13-1036	*	*
P12-3023	*	*
P13-1033	*	
P13-1031	*	*
P13-1032	*	
W09-0420	*	*
P13-1030	*	
W10-1742	*	
W10-1744	 	*
W10-1743	 	*
W10-1746	 	*
P12-3020	 	*
E83-1027	 	*
W10-1745	 	*
W10-1749	 	*
W10-1747	*	
W10-1748	 	*
L08-1601	 	*
C02-2005	 	*
W07-1106	*	*
W09-0435	*	*
W09-0434	*	*
W09-0433	*	*
W07-1108	*	*
W09-0432	*	*
P13-1018	*	*
W09-0439	*	*
W07-1102	*	*
W02-0110	 	*
W02-0111	 	*
P13-1017	*	
I05-3025	 	*
W09-0438	*	*
W07-1101	 	*
W07-1104	*	*
W09-0437	*	*
W07-1103	 	*
I05-3023	 	*
W09-0436	*	*
P12-3013	 	*
I05-3018	 	*
P13-1024	*	
I05-3017	 	*
P12-3012	*	*
P12-3011	 	*
P13-1027	*	
P12-3010	*	
W09-0430	*	*
P13-1020	*	*
P13-1021	*	
W09-0431	*	*
P13-1022	*	*
I05-3019	 	*
P13-1023	*	*
P12-3014	 	*
W10-1753	 	*
W10-1751	 	*
W10-1750	*	*
W10-1757	*	*
W10-1756	*	*
W10-1755	 	*
W10-1754	*	*
W10-1718	*	*
C82-1028	 	*
W09-0407	*	*
W10-1715	*	*
W10-1716	 	*
C82-1023	 	*
W09-0409	*	*
W09-0404	*	*
W11-2705	 	*
I05-3034	 	*
W09-0403	 	*
W11-2707	 	*
W09-0406	 	*
W11-2708	*	
W09-0405	*	*
W09-0402	 	*
W09-0401	*	*
P13-1055	*	
P13-1056	*	
P13-1054	*	
P13-1059	*	
I05-3027	 	*
P13-1057	*	
P13-1058	*	
W10-1722	*	*
W10-1724	*	
P13-1051	*	*
P13-1052	*	*
W10-1720	*	*
C82-1017	 	*
C02-2025	 	*
W10-1727	*	*
W10-1728	 	*
W09-0419	*	*
W09-0418	*	
E83-1013	 	*
W10-1726	*	
W09-0417	 	*
W09-0416	*	
P13-1039	*	
W09-0415	 	*
W09-0414	 	*
C02-2021	 	*
W09-0413	 	*
W09-0412	*	
C02-2020	 	*
C02-2023	 	*
P12-3029	 	*
W09-0410	 	*
P13-1042	*	*
P13-1043	*	
P13-1044	*	*
P13-1045	*	*
W11-2703	 	*
P13-1047	*	
W11-2702	*	
P13-1048	*	
W11-2701	*	*
P13-1049	*	*
W10-1735	*	*
W10-1734	 	*
W10-1733	 	*
W10-1731	 	*
W10-1730	*	*
P13-1040	*	
P13-1041	*	
W04-2709	 	*
W04-2710	 	*
W13-2817	 	*
W07-1110	*	
W13-2818	*	*
C90-3009	 	*
C90-3008	 	*
N13-2008	*	
N13-2006	*	
C90-3003	 	*
N13-2009	*	
C90-3001	 	*
N13-2011	*	
N13-2010	*	
W09-2504	*	*
W09-2506	*	*
W09-2501	*	
W09-2503	*	*
W08-2106	 	*
W08-2105	 	*
W08-2103	*	*
W08-2101	*	*
W08-2102	*	*
C90-3038	 	*
W08-1113	*	*
W10-3113	*	*
W10-3112	 	*
C90-3034	 	*
W08-1119	 	*
W10-3111	*	*
W10-3110	 	*
W10-3114	 	*
P85-1011	 	*
J05-2002	 	*
J05-2003	 	*
P85-1008	 	*
P85-1007	 	*
W05-0203	 	*
W05-0202	 	*
C90-3030	 	*
W05-0206	 	*
C90-3031	 	*
W08-1111	*	*
W08-1112	*	
W08-1105	*	*
W08-1104	 	*
C90-3049	 	*
C90-3046	 	*
W08-1107	*	*
W08-1106	 	*
W10-3102	 	*
C90-3044	 	*
W08-1109	 	*
C90-3045	 	*
W08-1108	*	*
W10-3103	 	*
W10-3107	 	*
W05-0211	*	
J03-1002	*	*
